click_id,impression_id,click_ts,updated_at
clk2810,imp2810,2025-01-30 06:50:15,2025-01-30 06:50:17
clk2811,imp2811,2025-01-30 06:45:53,2025-01-30 06:45:55
clk2812,imp2812,2025-01-30 07:11:41,2025-01-30 07:11:43
clk2813,imp2813,2025-01-30 07:46:39,2025-01-30 07:46:41
clk2814,imp2814,2025-01-30 08:09:47,2025-01-30 08:09:49
clk2815,imp2815,2025-01-30 08:00:05,2025-01-30 08:00:07
clk2816,imp2816,2025-01-30 08:18:23,2025-01-30 08:18:25
clk2817,imp2817,2025-01-30 09:04:41,2025-01-30 09:04:43
clk2818,imp2818,2025-01-30 08:43:09,2025-01-30 08:43:11
clk2819,imp2819,2025-01-30 10:18:27,2025-01-30 10:18:29
clk2820,imp2820,2025-01-30 10:31:55,2025-01-30 10:31:57
clk2821,imp2821,2025-01-30 10:59:23,2025-01-30 10:59:25
clk2822,imp2822,2025-01-30 09:37:01,2025-01-30 09:37:03
clk2823,imp2823,2025-01-30 10:25:29,2025-01-30 10:25:31
clk2824,imp2824,2025-01-30 11:27:57,2025-01-30 11:27:59
clk2825,imp2825,2025-01-30 10:19:35,2025-01-30 10:19:37
clk2826,imp2826,2025-01-30 11:43:03,2025-01-30 11:43:05
clk2827,imp2827,2025-01-30 13:20:31,2025-01-30 13:20:33
clk2828,imp2828,2025-01-30 12:26:09,2025-01-30 12:26:11
clk2829,imp2829,2025-01-30 11:24:47,2025-01-30 11:24:49
clk2830,imp2830,2025-01-30 11:45:25,2025-01-30 11:45:27
clk2831,imp2831,2025-01-30 12:00:13,2025-01-30 12:00:15
clk2832,imp2832,2025-01-30 12:37:31,2025-01-30 12:37:33
clk2833,imp2833,2025-01-30 12:34:19,2025-01-30 12:34:21
clk2834,imp2834,2025-01-30 12:43:17,2025-01-30 12:43:19
clk2835,imp2835,2025-01-30 13:48:15,2025-01-30 13:48:17
clk2836,imp2836,2025-01-30 13:25:33,2025-01-30 13:25:35
clk2837,imp2837,2025-01-30 13:30:51,2025-01-30 13:30:53
clk2838,imp2838,2025-01-30 14:04:09,2025-01-30 14:04:11
clk2839,imp2839,2025-01-30 15:05:27,2025-01-30 15:05:29
clk2840,imp2840,2025-01-30 14:54:55,2025-01-30 14:54:57
clk2841,imp2841,2025-01-30 14:58:23,2025-01-30 14:58:25
clk2842,imp2842,2025-01-30 15:15:51,2025-01-30 15:15:53
clk2843,imp2843,2025-01-30 15:47:19,2025-01-30 15:47:21
clk2844,imp2844,2025-01-30 16:32:47,2025-01-30 16:32:49
clk2845,imp2845,2025-01-30 15:17:25,2025-01-30 15:17:27
clk2846,imp2846,2025-01-30 16:23:53,2025-01-30 16:23:55
clk2847,imp2847,2025-01-30 17:44:21,2025-01-30 17:44:23
clk2848,imp2848,2025-01-30 16:42:59,2025-01-30 16:43:01
clk2849,imp2849,2025-01-30 18:24:27,2025-01-30 18:24:29
clk2850,imp2850,2025-01-30 16:42:15,2025-01-30 16:42:17
clk2851,imp2851,2025-01-30 16:59:03,2025-01-30 16:59:05
clk2852,imp2852,2025-01-30 17:33:21,2025-01-30 17:33:23
clk2853,imp2853,2025-01-30 17:18:39,2025-01-30 17:18:41
clk2854,imp2854,2025-01-30 18:08:07,2025-01-30 18:08:09
clk2855,imp2855,2025-01-30 17:51:05,2025-01-30 17:51:07
clk2856,imp2856,2025-01-30 18:30:03,2025-01-30 18:30:05
clk2857,imp2857,2025-01-30 18:56:11,2025-01-30 18:56:13
clk2858,imp2858,2025-01-30 18:48:29,2025-01-30 18:48:31
clk2859,imp2859,2025-01-30 19:08:47,2025-01-30 19:08:49
clk2860,imp2860,2025-01-30 19:57:05,2025-01-30 19:57:07
clk2861,imp2861,2025-01-30 19:36:33,2025-01-30 19:36:35
clk2862,imp2862,2025-01-30 21:13:51,2025-01-30 21:13:53
clk2863,imp2863,2025-01-30 21:28:19,2025-01-30 21:28:21
clk2864,imp2864,2025-01-30 21:56:47,2025-01-30 21:56:49
clk2865,imp2865,2025-01-30 20:34:25,2025-01-30 20:34:27
clk2866,imp2866,2025-01-30 21:23:53,2025-01-30 21:23:55
clk2867,imp2867,2025-01-30 22:27:21,2025-01-30 22:27:23
clk2868,imp2868,2025-01-30 21:18:59,2025-01-30 21:19:01
clk2869,imp2869,2025-01-30 22:43:27,2025-01-30 22:43:29
clk2870,imp2870,2025-01-30 21:42:05,2025-01-30 21:42:07
clk2871,imp2871,2025-01-30 23:27:33,2025-01-30 23:27:35
clk2872,imp2872,2025-01-30 22:07:51,2025-01-30 22:07:53
clk2873,imp2873,2025-01-30 22:29:39,2025-01-30 22:29:41
clk2874,imp2874,2025-01-30 23:02:27,2025-01-30 23:02:29
clk2875,imp2875,2025-01-30 23:09:55,2025-01-30 23:09:57
clk2876,imp2876,2025-01-30 23:11:43,2025-01-30 23:11:45
clk2877,imp2877,2025-01-30 23:24:41,2025-01-30 23:24:43
clk2878,imp2878,2025-01-31 00:33:39,2025-01-31 00:33:41
clk2879,imp2879,2025-01-31 00:12:57,2025-01-31 00:12:59
clk2880,imp2880,2025-01-31 00:20:15,2025-01-31 00:20:17
clk2881,imp2881,2025-01-31 00:55:33,2025-01-31 00:55:35
clk2882,imp2882,2025-01-31 01:58:51,2025-01-31 01:58:53
clk2883,imp2883,2025-01-31 01:49:19,2025-01-31 01:49:21
clk2884,imp2884,2025-01-31 01:53:47,2025-01-31 01:53:49
clk2885,imp2885,2025-01-31 02:12:15,2025-01-31 02:12:17
clk2886,imp2886,2025-01-31 02:44:43,2025-01-31 02:44:45
clk2887,imp2887,2025-01-31 03:31:11,2025-01-31 03:31:13
clk2888,imp2888,2025-01-31 02:15:49,2025-01-31 02:15:51
clk2889,imp2889,2025-01-31 03:23:17,2025-01-31 03:23:19
clk2890,imp2890,2025-01-31 04:44:45,2025-01-31 04:44:47
clk2891,imp2891,2025-01-31 03:43:23,2025-01-31 03:43:25
clk2892,imp2892,2025-01-31 05:25:51,2025-01-31 05:25:53
clk2893,imp2893,2025-01-31 03:28:59,2025-01-31 03:29:01
clk2894,imp2894,2025-01-31 03:34:07,2025-01-31 03:34:09
clk2895,imp2895,2025-01-31 03:54:35,2025-01-31 03:54:37
clk2896,imp2896,2025-01-31 04:29:43,2025-01-31 04:29:45
clk2897,imp2897,2025-01-31 04:44:21,2025-01-31 04:44:23
clk2898,imp2898,2025-01-31 04:31:19,2025-01-31 04:31:21
clk2899,imp2899,2025-01-31 05:14:17,2025-01-31 05:14:19
clk2900,imp2900,2025-01-31 05:42:35,2025-01-31 05:42:37
clk2901,imp2901,2025-01-31 05:36:53,2025-01-31 05:36:55
clk2902,imp2902,2025-01-31 05:59:11,2025-01-31 05:59:13
clk2903,imp2903,2025-01-31 06:49:29,2025-01-31 06:49:31
clk2904,imp2904,2025-01-31 06:29:57,2025-01-31 06:29:59
clk2905,imp2905,2025-01-31 06:24:25,2025-01-31 06:24:27
clk2906,imp2906,2025-01-31 06:32:53,2025-01-31 06:32:55
clk2907,imp2907,2025-01-31 06:55:21,2025-01-31 06:55:23
clk2908,imp2908,2025-01-31 07:31:49,2025-01-31 07:31:51
clk2909,imp2909,2025-01-31 08:22:17,2025-01-31 08:22:19
clk2910,imp2910,2025-01-31 09:26:45,2025-01-31 09:26:47
clk2911,imp2911,2025-01-31 08:18:23,2025-01-31 08:18:25
clk2912,imp2912,2025-01-31 09:43:51,2025-01-31 09:43:53
clk2913,imp2913,2025-01-31 08:42:29,2025-01-31 08:42:31
clk2914,imp2914,2025-01-31 10:28:57,2025-01-31 10:28:59
clk2915,imp2915,2025-01-31 08:54:55,2025-01-31 08:54:57
clk2916,imp2916,2025-01-31 09:15:53,2025-01-31 09:15:55
clk2917,imp2917,2025-01-31 09:27:51,2025-01-31 09:27:53
clk2918,imp2918,2025-01-31 09:42:19,2025-01-31 09:42:21
clk2919,imp2919,2025-01-31 09:49:07,2025-01-31 09:49:09
clk2920,imp2920,2025-01-31 10:06:05,2025-01-31 10:06:07
clk2921,imp2921,2025-01-31 11:19:03,2025-01-31 11:19:05
clk2922,imp2922,2025-01-31 11:00:21,2025-01-31 11:00:23
clk2923,imp2923,2025-01-31 11:09:39,2025-01-31 11:09:41
clk2924,imp2924,2025-01-31 11:46:57,2025-01-31 11:46:59
clk2925,imp2925,2025-01-31 11:17:25,2025-01-31 11:17:27
clk2926,imp2926,2025-01-31 12:43:43,2025-01-31 12:43:45
clk2927,imp2927,2025-01-31 12:49:11,2025-01-31 12:49:13
clk2928,imp2928,2025-01-31 13:08:39,2025-01-31 13:08:41
clk2929,imp2929,2025-01-31 13:42:07,2025-01-31 13:42:09
clk2930,imp2930,2025-01-31 14:29:35,2025-01-31 14:29:37
clk2931,imp2931,2025-01-31 13:14:13,2025-01-31 13:14:15
clk2932,imp2932,2025-01-31 14:22:41,2025-01-31 14:22:43
clk2933,imp2933,2025-01-31 15:45:09,2025-01-31 15:45:11
clk2934,imp2934,2025-01-31 14:43:47,2025-01-31 14:43:49
clk2935,imp2935,2025-01-31 16:27:15,2025-01-31 16:27:17
clk2936,imp2936,2025-01-31 14:20:53,2025-01-31 14:20:55
clk2937,imp2937,2025-01-31 14:39:11,2025-01-31 14:39:13
clk2938,imp2938,2025-01-31 14:50:49,2025-01-31 14:50:51
clk2939,imp2939,2025-01-31 14:59:07,2025-01-31 14:59:09
clk2940,imp2940,2025-01-31 15:19:45,2025-01-31 15:19:47
clk2941,imp2941,2025-01-31 16:07:33,2025-01-31 16:07:35
clk2942,imp2942,2025-01-31 15:57:41,2025-01-31 15:57:43
clk2943,imp2943,2025-01-31 16:29:49,2025-01-31 16:29:51
clk2944,imp2944,2025-01-31 16:26:07,2025-01-31 16:26:09
clk2945,imp2945,2025-01-31 16:50:25,2025-01-31 16:50:27
clk2946,imp2946,2025-01-31 17:42:43,2025-01-31 17:42:45
clk2947,imp2947,2025-01-31 17:24:11,2025-01-31 17:24:13
clk2948,imp2948,2025-01-31 17:19:39,2025-01-31 17:19:41
clk2949,imp2949,2025-01-31 17:29:07,2025-01-31 17:29:09
clk2950,imp2950,2025-01-31 17:51:45,2025-01-31 17:51:47
clk2951,imp2951,2025-01-31 18:29:13,2025-01-31 18:29:15
clk2952,imp2952,2025-01-31 19:20:41,2025-01-31 19:20:43
clk2953,imp2953,2025-01-31 20:26:09,2025-01-31 20:26:11
clk2954,imp2954,2025-01-31 19:17:47,2025-01-31 19:17:49
clk2955,imp2955,2025-01-31 20:44:15,2025-01-31 20:44:17
clk2956,imp2956,2025-01-31 19:42:53,2025-01-31 19:42:55
clk2957,imp2957,2025-01-31 21:30:21,2025-01-31 21:30:23
clk2958,imp2958,2025-01-31 19:45:59,2025-01-31 19:46:01
clk2959,imp2959,2025-01-31 20:04:07,2025-01-31 20:04:09
clk2960,imp2960,2025-01-31 20:33:05,2025-01-31 20:33:07
clk2961,imp2961,2025-01-31 21:01:33,2025-01-31 21:01:35
clk2962,imp2962,2025-01-31 21:20:21,2025-01-31 21:20:23
clk2963,imp2963,2025-01-31 20:47:29,2025-01-31 20:47:31
clk2964,imp2964,2025-01-31 22:04:27,2025-01-31 22:04:29
clk2965,imp2965,2025-01-31 21:47:45,2025-01-31 21:47:47
clk2966,imp2966,2025-01-31 21:59:03,2025-01-31 21:59:05
clk2967,imp2967,2025-01-31 22:38:21,2025-01-31 22:38:23
clk2968,imp2968,2025-01-31 22:09:49,2025-01-31 22:09:51
clk2969,imp2969,2025-01-31 23:38:07,2025-01-31 23:38:09
clk2970,imp2970,2025-01-31 23:44:35,2025-01-31 23:44:37
clk2971,imp2971,2025-02-01 00:05:03,2025-02-01 00:05:05
clk2972,imp2972,2025-02-01 00:39:31,2025-02-01 00:39:33
clk2973,imp2973,2025-01-31 23:17:09,2025-01-31 23:17:11
clk2974,imp2974,2025-02-01 00:12:37,2025-02-01 00:12:39
clk2975,imp2975,2025-02-01 01:22:05,2025-02-01 01:22:07
clk2976,imp2976,2025-02-01 00:13:43,2025-02-01 00:13:45
clk2977,imp2977,2025-02-01 01:44:11,2025-02-01 01:44:13
clk2978,imp2978,2025-02-01 00:42:49,2025-02-01 00:42:51
clk2979,imp2979,2025-02-01 00:55:57,2025-02-01 00:55:59
clk2980,imp2980,2025-02-01 01:18:25,2025-02-01 01:18:27
clk2981,imp2981,2025-02-01 01:49:03,2025-02-01 01:49:05
clk2982,imp2982,2025-02-01 02:12:21,2025-02-01 02:12:23
clk2983,imp2983,2025-02-01 01:55:09,2025-02-01 01:55:11
clk2984,imp2984,2025-02-01 02:47:57,2025-02-01 02:47:59
clk2985,imp2985,2025-02-01 02:41:05,2025-02-01 02:41:07
clk2986,imp2986,2025-02-01 03:16:13,2025-02-01 03:16:15
clk2987,imp2987,2025-02-01 03:14:31,2025-02-01 03:14:33
clk2988,imp2988,2025-02-01 03:40:49,2025-02-01 03:40:51
clk2989,imp2989,2025-02-01 04:35:07,2025-02-01 04:35:09
clk2990,imp2990,2025-02-01 04:17:35,2025-02-01 04:17:37
clk2991,imp2991,2025-02-01 04:14:03,2025-02-01 04:14:05
clk2992,imp2992,2025-02-01 04:24:31,2025-02-01 04:24:33
clk2993,imp2993,2025-02-01 04:48:59,2025-02-01 04:49:01
clk2994,imp2994,2025-02-01 05:27:27,2025-02-01 05:27:29
clk2995,imp2995,2025-02-01 06:19:55,2025-02-01 06:19:57
clk2996,imp2996,2025-02-01 05:04:33,2025-02-01 05:04:35
clk2997,imp2997,2025-02-01 06:18:01,2025-02-01 06:18:03
clk2998,imp2998,2025-02-01 07:45:29,2025-02-01 07:45:31
clk2999,imp2999,2025-02-01 06:44:07,2025-02-01 06:44:09
clk3000,imp3000,2025-02-01 06:05:35,2025-02-01 06:05:37
clk3001,imp3001,2025-02-01 06:41:03,2025-02-01 06:41:05
clk3002,imp3002,2025-02-01 06:54:21,2025-02-01 06:54:23
clk3003,imp3003,2025-02-01 06:59:29,2025-02-01 06:59:31
clk3004,imp3004,2025-02-01 07:34:57,2025-02-01 07:34:59
clk3005,imp3005,2025-02-01 07:58:45,2025-02-01 07:58:47
clk3006,imp3006,2025-02-01 08:30:43,2025-02-01 08:30:45
clk3007,imp3007,2025-02-01 08:49:51,2025-02-01 08:49:53
clk3008,imp3008,2025-02-01 08:35:09,2025-02-01 08:35:11
clk3009,imp3009,2025-02-01 08:48:27,2025-02-01 08:48:29
clk3010,imp3010,2025-02-01 09:29:45,2025-02-01 09:29:47
clk3011,imp3011,2025-02-01 09:02:13,2025-02-01 09:02:15
clk3012,imp3012,2025-02-01 10:32:31,2025-02-01 10:32:33
clk3013,imp3013,2025-02-01 10:39:59,2025-02-01 10:40:01
clk3014,imp3014,2025-02-01 11:01:27,2025-02-01 11:01:29
clk3015,imp3015,2025-02-01 11:36:55,2025-02-01 11:36:57
clk3016,imp3016,2025-02-01 10:14:33,2025-02-01 10:14:35
clk3017,imp3017,2025-02-01 11:11:01,2025-02-01 11:11:03
clk3018,imp3018,2025-02-01 12:21:29,2025-02-01 12:21:31
clk3019,imp3019,2025-02-01 11:13:07,2025-02-01 11:13:09
clk3020,imp3020,2025-02-01 12:44:35,2025-02-01 12:44:37
clk3021,imp3021,2025-02-01 11:43:13,2025-02-01 11:43:15
clk3022,imp3022,2025-02-01 11:35:01,2025-02-01 11:35:03
clk3023,imp3023,2025-02-01 11:59:39,2025-02-01 11:59:41
clk3024,imp3024,2025-02-01 12:11:27,2025-02-01 12:11:29
clk3025,imp3025,2025-02-01 12:42:45,2025-02-01 12:42:47
clk3026,imp3026,2025-02-01 12:30:33,2025-02-01 12:30:35
clk3027,imp3027,2025-02-01 13:28:21,2025-02-01 13:28:23
clk3028,imp3028,2025-02-01 13:24:29,2025-02-01 13:24:31
clk3029,imp3029,2025-02-01 14:02:37,2025-02-01 14:02:39
clk3030,imp3030,2025-02-01 14:02:55,2025-02-01 14:02:57
clk3031,imp3031,2025-02-01 14:31:13,2025-02-01 14:31:15
clk3032,imp3032,2025-02-01 15:27:31,2025-02-01 15:27:33
clk3033,imp3033,2025-02-01 15:10:59,2025-02-01 15:11:01
clk3034,imp3034,2025-02-01 15:08:27,2025-02-01 15:08:29
clk3035,imp3035,2025-02-01 15:19:55,2025-02-01 15:19:57
clk3036,imp3036,2025-02-01 15:45:23,2025-02-01 15:45:25
clk3037,imp3037,2025-02-01 16:24:51,2025-02-01 16:24:53
clk3038,imp3038,2025-02-01 17:18:19,2025-02-01 17:18:21
clk3039,imp3039,2025-02-01 16:02:57,2025-02-01 16:02:59
clk3040,imp3040,2025-02-01 17:17:25,2025-02-01 17:17:27
clk3041,imp3041,2025-02-01 18:45:53,2025-02-01 18:45:55
clk3042,imp3042,2025-02-01 17:44:31,2025-02-01 17:44:33
clk3043,imp3043,2025-02-01 16:47:19,2025-02-01 16:47:21
clk3044,imp3044,2025-02-01 17:13:07,2025-02-01 17:13:09
clk3045,imp3045,2025-02-01 17:47:25,2025-02-01 17:47:27
clk3046,imp3046,2025-02-01 18:08:33,2025-02-01 18:08:35
clk3047,imp3047,2025-02-01 18:09:11,2025-02-01 18:09:13
clk3048,imp3048,2025-02-01 18:37:59,2025-02-01 18:38:01
clk3049,imp3049,2025-02-01 19:13:57,2025-02-01 19:13:59
clk3050,imp3050,2025-02-01 19:35:15,2025-02-01 19:35:17
clk3051,imp3051,2025-02-01 19:22:33,2025-02-01 19:22:35
clk3052,imp3052,2025-02-01 19:37:51,2025-02-01 19:37:53
clk3053,imp3053,2025-02-01 20:21:09,2025-02-01 20:21:11
clk3054,imp3054,2025-02-01 19:54:37,2025-02-01 19:54:39
clk3055,imp3055,2025-02-01 21:26:55,2025-02-01 21:26:57
clk3056,imp3056,2025-02-01 21:35:23,2025-02-01 21:35:25
clk3057,imp3057,2025-02-01 21:57:51,2025-02-01 21:57:53
clk3058,imp3058,2025-02-01 22:34:19,2025-02-01 22:34:21
clk3059,imp3059,2025-02-01 21:11:57,2025-02-01 21:11:59
clk3060,imp3060,2025-02-01 22:09:25,2025-02-01 22:09:27
clk3061,imp3061,2025-02-01 23:20:53,2025-02-01 23:20:55
clk3062,imp3062,2025-02-01 22:12:31,2025-02-01 22:12:33
clk3063,imp3063,2025-02-01 23:44:59,2025-02-01 23:45:01
clk3064,imp3064,2025-02-01 22:43:37,2025-02-01 22:43:39
clk3065,imp3065,2025-02-01 22:18:05,2025-02-01 22:18:07
clk3066,imp3066,2025-02-01 22:42:53,2025-02-01 22:42:55
clk3067,imp3067,2025-02-01 23:12:41,2025-02-01 23:12:43
clk3068,imp3068,2025-02-01 23:13:09,2025-02-01 23:13:11
clk3069,imp3069,2025-02-01 23:58:47,2025-02-01 23:58:49
clk3070,imp3070,2025-02-02 00:08:45,2025-02-02 00:08:47
clk3071,imp3071,2025-02-02 00:07:53,2025-02-02 00:07:55
clk3072,imp3072,2025-02-02 00:49:01,2025-02-02 00:49:03
clk3073,imp3073,2025-02-02 00:51:19,2025-02-02 00:51:21
clk3074,imp3074,2025-02-02 01:21:37,2025-02-02 01:21:39
clk3075,imp3075,2025-02-02 02:19:55,2025-02-02 02:19:57
clk3076,imp3076,2025-02-02 02:04:23,2025-02-02 02:04:25
clk3077,imp3077,2025-02-02 02:02:51,2025-02-02 02:02:53
clk3078,imp3078,2025-02-02 02:15:19,2025-02-02 02:15:21
clk3079,imp3079,2025-02-02 02:41:47,2025-02-02 02:41:49
clk3080,imp3080,2025-02-02 03:22:15,2025-02-02 03:22:17
clk3081,imp3081,2025-02-02 04:16:43,2025-02-02 04:16:45
clk3082,imp3082,2025-02-02 03:01:21,2025-02-02 03:01:23
clk3083,imp3083,2025-02-02 04:16:49,2025-02-02 04:16:51
clk3084,imp3084,2025-02-02 03:08:27,2025-02-02 03:08:29
clk3085,imp3085,2025-02-02 04:44:55,2025-02-02 04:44:57
clk3086,imp3086,2025-02-02 03:34:13,2025-02-02 03:34:15
clk3087,imp3087,2025-02-02 03:46:21,2025-02-02 03:46:23
clk3088,imp3088,2025-02-02 04:05:49,2025-02-02 04:05:51
clk3089,imp3089,2025-02-02 04:35:57,2025-02-02 04:35:59
clk3090,imp3090,2025-02-02 04:42:35,2025-02-02 04:42:37
clk3091,imp3091,2025-02-02 05:16:23,2025-02-02 05:16:25
clk3092,imp3092,2025-02-02 05:56:21,2025-02-02 05:56:23
clk3093,imp3093,2025-02-02 06:21:29,2025-02-02 06:21:31
clk3094,imp3094,2025-02-02 06:10:47,2025-02-02 06:10:49
clk3095,imp3095,2025-02-02 06:28:05,2025-02-02 06:28:07
clk3096,imp3096,2025-02-02 07:13:23,2025-02-02 07:13:25
clk3097,imp3097,2025-02-02 06:47:51,2025-02-02 06:47:53
clk3098,imp3098,2025-02-02 06:36:19,2025-02-02 06:36:21
clk3099,imp3099,2025-02-02 08:31:37,2025-02-02 08:31:39
clk3100,imp3100,2025-02-02 08:54:15,2025-02-02 08:54:17
clk3101,imp3101,2025-02-02 07:24:53,2025-02-02 07:24:55
clk3102,imp3102,2025-02-02 08:09:21,2025-02-02 08:09:23
clk3103,imp3103,2025-02-02 09:07:49,2025-02-02 09:07:51
clk3104,imp3104,2025-02-02 10:20:17,2025-02-02 10:20:19
clk3105,imp3105,2025-02-02 09:11:55,2025-02-02 09:11:57
clk3106,imp3106,2025-02-02 10:45:23,2025-02-02 10:45:25
clk3107,imp3107,2025-02-02 09:44:01,2025-02-02 09:44:03
clk3108,imp3108,2025-02-02 09:05:09,2025-02-02 09:05:11
clk3109,imp3109,2025-02-02 09:28:07,2025-02-02 09:28:09
clk3110,imp3110,2025-02-02 09:36:05,2025-02-02 09:36:07
clk3111,imp3111,2025-02-02 10:30:23,2025-02-02 10:30:25
clk3112,imp3112,2025-02-02 10:35:11,2025-02-02 10:35:13
clk3113,imp3113,2025-02-02 10:49:09,2025-02-02 10:49:11
clk3114,imp3114,2025-02-02 10:51:17,2025-02-02 10:51:19
clk3115,imp3115,2025-02-02 11:35:25,2025-02-02 11:35:27
clk3116,imp3116,2025-02-02 11:39:43,2025-02-02 11:39:45
clk3117,imp3117,2025-02-02 12:12:01,2025-02-02 12:12:03
clk3118,imp3118,2025-02-02 11:36:29,2025-02-02 11:36:31
clk3119,imp3119,2025-02-02 12:57:47,2025-02-02 12:57:49
clk3120,imp3120,2025-02-02 12:57:15,2025-02-02 12:57:17
clk3121,imp3121,2025-02-02 13:10:43,2025-02-02 13:10:45
clk3122,imp3122,2025-02-02 13:38:11,2025-02-02 13:38:13
clk3123,imp3123,2025-02-02 14:19:39,2025-02-02 14:19:41
clk3124,imp3124,2025-02-02 15:15:07,2025-02-02 15:15:09
clk3125,imp3125,2025-02-02 13:59:45,2025-02-02 13:59:47
clk3126,imp3126,2025-02-02 15:16:13,2025-02-02 15:16:15
clk3127,imp3127,2025-02-02 14:07:51,2025-02-02 14:07:53
clk3128,imp3128,2025-02-02 15:45:19,2025-02-02 15:45:21
clk3129,imp3129,2025-02-02 14:27:07,2025-02-02 14:27:09
clk3130,imp3130,2025-02-02 14:51:25,2025-02-02 14:51:27
clk3131,imp3131,2025-02-02 15:01:03,2025-02-02 15:01:05
clk3132,imp3132,2025-02-02 15:03:21,2025-02-02 15:03:23
clk3133,imp3133,2025-02-02 15:15:59,2025-02-02 15:16:01
clk3134,imp3134,2025-02-02 15:54:47,2025-02-02 15:54:49
clk3135,imp3135,2025-02-02 16:38:45,2025-02-02 16:38:47
clk3136,imp3136,2025-02-02 17:06:53,2025-02-02 17:06:55
clk3137,imp3137,2025-02-02 16:58:11,2025-02-02 16:58:13
clk3138,imp3138,2025-02-02 17:17:29,2025-02-02 17:17:31
clk3139,imp3139,2025-02-02 18:04:47,2025-02-02 18:04:49
clk3140,imp3140,2025-02-02 17:40:15,2025-02-02 17:40:17
clk3141,imp3141,2025-02-02 17:29:43,2025-02-02 17:29:45
clk3142,imp3142,2025-02-02 17:33:11,2025-02-02 17:33:13
clk3143,imp3143,2025-02-02 17:50:39,2025-02-02 17:50:41
clk3144,imp3144,2025-02-02 18:22:07,2025-02-02 18:22:09
clk3145,imp3145,2025-02-02 19:07:35,2025-02-02 19:07:37
clk3146,imp3146,2025-02-02 20:07:03,2025-02-02 20:07:05
clk3147,imp3147,2025-02-02 18:51:41,2025-02-02 18:51:43
clk3148,imp3148,2025-02-02 20:12:09,2025-02-02 20:12:11
clk3149,imp3149,2025-02-02 21:46:37,2025-02-02 21:46:39
clk3150,imp3150,2025-02-02 19:48:45,2025-02-02 19:48:47
clk3151,imp3151,2025-02-02 19:56:13,2025-02-02 19:56:15
clk3152,imp3152,2025-02-02 20:15:21,2025-02-02 20:15:23
clk3153,imp3153,2025-02-02 20:40:19,2025-02-02 20:40:21
clk3154,imp3154,2025-02-02 21:01:47,2025-02-02 21:01:49
clk3155,imp3155,2025-02-02 21:11:35,2025-02-02 21:11:37
clk3156,imp3156,2025-02-02 21:29:33,2025-02-02 21:29:35
clk3157,imp3157,2025-02-02 21:34:41,2025-02-02 21:34:43
clk3158,imp3158,2025-02-02 22:21:49,2025-02-02 22:21:51
clk3159,imp3159,2025-02-02 22:28:07,2025-02-02 22:28:09
clk3160,imp3160,2025-02-02 23:02:25,2025-02-02 23:02:27
clk3161,imp3161,2025-02-02 22:27:53,2025-02-02 22:27:55
clk3162,imp3162,2025-02-02 23:51:11,2025-02-02 23:51:13
clk3163,imp3163,2025-02-02 23:51:39,2025-02-02 23:51:41
clk3164,imp3164,2025-02-03 00:06:07,2025-02-03 00:06:09
clk3165,imp3165,2025-02-03 00:34:35,2025-02-03 00:34:37
clk3166,imp3166,2025-02-03 01:17:03,2025-02-03 01:17:05
clk3167,imp3167,2025-02-02 23:54:41,2025-02-02 23:54:43
clk3168,imp3168,2025-02-03 00:58:09,2025-02-03 00:58:11
clk3169,imp3169,2025-02-03 02:15:37,2025-02-03 02:15:39
clk3170,imp3170,2025-02-03 01:07:15,2025-02-03 01:07:17
clk3171,imp3171,2025-02-03 02:45:43,2025-02-03 02:45:45
clk3172,imp3172,2025-02-03 01:02:11,2025-02-03 01:02:13
clk3173,imp3173,2025-02-03 01:29:39,2025-02-03 01:29:41
clk3174,imp3174,2025-02-03 01:58:17,2025-02-03 01:58:19
clk3175,imp3175,2025-02-03 02:15:35,2025-02-03 02:15:37
clk3176,imp3176,2025-02-03 02:41:13,2025-02-03 02:41:15
clk3177,imp3177,2025-02-03 02:33:11,2025-02-03 02:33:13
clk3178,imp3178,2025-02-03 03:21:09,2025-02-03 03:21:11
clk3179,imp3179,2025-02-03 03:52:17,2025-02-03 03:52:19
clk3180,imp3180,2025-02-03 03:45:35,2025-02-03 03:45:37
clk3181,imp3181,2025-02-03 04:06:53,2025-02-03 04:06:55
clk3182,imp3182,2025-02-03 04:56:11,2025-02-03 04:56:13
clk3183,imp3183,2025-02-03 04:32:39,2025-02-03 04:32:41
clk3184,imp3184,2025-02-03 04:23:07,2025-02-03 04:23:09
clk3185,imp3185,2025-02-03 04:27:35,2025-02-03 04:27:37
clk3186,imp3186,2025-02-03 04:46:03,2025-02-03 04:46:05
clk3187,imp3187,2025-02-03 05:18:31,2025-02-03 05:18:33
clk3188,imp3188,2025-02-03 06:04:59,2025-02-03 06:05:01
clk3189,imp3189,2025-02-03 07:05:27,2025-02-03 07:05:29
clk3190,imp3190,2025-02-03 05:50:05,2025-02-03 05:50:07
clk3191,imp3191,2025-02-03 07:11:33,2025-02-03 07:11:35
clk3192,imp3192,2025-02-03 06:03:11,2025-02-03 06:03:13
clk3193,imp3193,2025-02-03 06:26:29,2025-02-03 06:26:31
clk3194,imp3194,2025-02-03 06:52:07,2025-02-03 06:52:09
clk3195,imp3195,2025-02-03 07:05:25,2025-02-03 07:05:27
clk3196,imp3196,2025-02-03 07:05:33,2025-02-03 07:05:35
clk3197,imp3197,2025-02-03 07:34:01,2025-02-03 07:34:03
